cartodb_id,the_geom,cartodb_georef_status,geonameid,subcountry,country,name
12281,0101000020E61000003333333333FB60400000000000404140,true,1853066,Nara,Japan,Sakurai
12924,0101000020E6100000B003E78C28735A403EE8D9ACFA2C2640,true,1821993,Svay Rieng,Cambodia,Svay Rieng
12047,0101000020E61000000F62670A9D872440E5B33C0FEED24640,true,6534216,Lombardy,Italy,Lumezzane
12139,0101000020E61000009A99999999D160400000000000804140,true,1848633,Hyōgo,Japan,Yamazakichō-nakabirose
12167,0101000020E6100000E97DE36BCF7B604004392861A6894040,true,1849661,Oita,Japan,Tsukumiura
12111,0101000020E6100000F37684D3826B61404E452A8C2DB84140,true,1847963,Kanagawa,Japan,Atsugi
12198,0101000020E6100000C780ECF5EE7E61403333333333F34340,true,1850405,Akita,Japan,Tennō
12823,0101000020E610000098C0ADBB79BB6140B62DCA6C90A94540,true,2130534,Hokkaido,Japan,Bibai
12770,0101000020E610000033333333338B61408369183E22624240,true,2112989,Ibaraki,Japan,Daigo
12849,0101000020E6100000DB5031CEDF884240473D44A33B88F0BF,true,179330,Nairobi Area,Kenya,Thika
12637,0101000020E6100000A3409FC893226140983446EBA87A4140,true,1865294,Aichi,Japan,Anjō
12962,0101000020E610000000AE64C746705F401C7C613255844340,true,1871859,Pyongyang,North Korea,Pyongyang
12882,0101000020E6100000F25EB532E1A342403D27BD6F7CEDDFBF,true,192859,Kirinyaga,Kenya,Keruguya
12364,0101000020E61000008E588B4F011D6140419AB1683A974140,true,1856057,Aichi,Japan,Nagoya
12920,,false,11054823,Osh City,Kyrgyzstan,Osh City
12448,0101000020E61000002EE7525C55AD60400000000000404140,true,1859146,Kochi,Japan,Kochi
12124,0101000020E61000006CB2463D44746140B0C91AF510F14140,true,1848254,Saitama,Japan,Yono
12617,0101000020E6100000944DB9C2BB5361401D03B2D7BB9B4140,true,1864105,Shizuoka,Japan,Fujinomiya
12506,0101000020E6100000EF2076A6D0516040AA4885B185983F40,true,1860827,Kagoshima,Japan,Kagoshima
12647,0101000020E610000092CB7F48BF676040F8FC3042787C3F40,true,1895695,Miyazaki,Japan,Kushima
12992,0101000020E61000005704FF5BC93F6040DF89592F867A4540,true,2042267,Hamgyŏng-bukto,North Korea,Onsŏng
12403,0101000020E6100000FAB31F29221261408369183E22424240,true,1857470,Ishikawa,Japan,Matsutō
12895,0101000020E6100000137EA99F377D424005A3923A014DF7BF,true,200787,Machakos,Kenya,Athi River
12714,0101000020E6100000FAB31F29228A61408369183E22C24140,true,2111568,Chiba,Japan,Ōami
12634,0101000020E610000066666666666E61404963B48EAA2A4240,true,1865005,Tochigi,Japan,Ashikaga
12585,0101000020E6100000446E861BF0F75F40BE874B8E3B553A40,true,1863426,Okinawa,Japan,Katsuren-haebaru
12406,0101000020E6100000CDCCCCCCCC7C6140E3FC4D2844E44140,true,1857553,Chiba,Japan,Matsudo
12513,0101000020E610000033333333333B61409A99999999594140,true,1861171,Shizuoka,Japan,Iwata
12922,0101000020E6100000CDCCCCCCCC3C5A40F3599E0777F72640,true,1821935,Kandal,Cambodia,Ta Khmau
12321,0101000020E61000009A999999995961406666666666A64240,true,1854444,Niigata,Japan,Ojiya
12041,0101000020E61000007E5704FF5BA92840AF5FB01BB6E14440,true,3183539,Latium,Italy,Acilia-Castel Fusano-Ostia Antica
12559,0101000020E610000030815B77F36A6140A852B3075AA94140,true,1862462,Kanagawa,Japan,Hiratsuka
12071,0101000020E6100000FA9B508880833040952BBCCB45D04340,true,9003711,Calabria,Italy,Corigliano Scalo
12987,0101000020E6100000EB909BE106225F40D3C1FA3F87194440,true,2039623,P'yŏngan-bukto,North Korea,Ŭiju
12377,0101000020E61000006CB2463D445C6140EACF7EA488884240,true,1856476,Niigata,Japan,Muikamachi
12409,0101000020E610000033333333337B6040B79C4B7155554140,true,1857594,Shimane,Japan,Masuda
12821,0101000020E6100000E8DEC325C79B61406B48DC63E93B4540,true,2130421,Hokkaido,Japan,Date
12545,0101000020E6100000944DB9C2BB4B6140CDCCCCCCCC6C4240,true,1861838,Nagano,Japan,Iiyama
12464,0101000020E61000009F93DE37BE766140C2340C1F11E74140,true,1859730,Saitama,Japan,Kawaguchi
12941,0101000020E6100000672783A3E4E15940F29881CAF8372540,true,1831142,Preah Sihanouk,Cambodia,Sihanoukville
12562,0101000020E6100000D0D03FC1C5F460402A52616C21684140,true,1862540,Ōsaka,Japan,Hirakata
12057,0101000020E6100000E6AE25E483AE2C40F9669B1BD36F4440,true,6534268,Campania,Italy,Volla
12468,0101000020E61000004A07EBFF1C1F6140F2EA1C03B29F4140,true,1859891,Aichi,Japan,Kasugai
12940,0101000020E6100000C8073D9B55215A40D53E1D8F19E82640,true,1831133,Kampong Speu,Cambodia,Kampong Speu
12115,0101000020E61000004DA1F31ABB7D614075C8CD7003824340,true,1848016,Yamagata,Japan,Yuza
12576,0101000020E61000004E452A8C2D6A6140BE13B35E0CED4140,true,1863183,Saitama,Japan,Hannō
12694,0101000020E6100000FAB31F29228261406666666666E64140,true,2111018,Chiba,Japan,Shiroi
12396,0101000020E6100000CDCCCCCCCC4C60401D03B2D7BB1B4040,true,1857208,Kumamoto,Japan,Minamata
12168,0101000020E61000009B20EA3E0065604088BA0F406AA34040,true,1849706,Oita,Japan,Tsukawaki
12959,0101000020E6100000E5ED08A705675F40DB85E63A8DCC4340,true,1870742,P'yŏngan-namdo,North Korea,Sinanju
12306,0101000020E6100000FE261422E06560404E452A8C2D004140,true,1854018,Yamaguchi,Japan,Onoda
12641,0101000020E610000066666666664660408369183E22024040,true,1865401,Kagoshima,Japan,Akune
12117,0101000020E6100000FA7E6ABC745F60409ACE4E0647DD4040,true,1848087,Fukuoka,Japan,Yukuhashi
12834,0101000020E61000006649809A5A8A614083177D0569FA4140,true,6822108,Ibaraki,Japan,Inashiki
12371,0101000020E6100000D218ADA3AA0261405036E50AEF4E4140,true,1856293,Mie,Japan,Nabari
12029,0101000020E61000002D5BEB8B84161E40CDAFE600C18C4640,true,3183187,Piedmont,Italy,Alpignano
12649,0101000020E61000006666666666666040B0C91AF510314140,true,1899102,Yamaguchi,Japan,Nagato
12180,0101000020E61000009FE5797077C760400000000000C04140,true,1849892,Tottori,Japan,Tottori
12783,0101000020E6100000A297512CB78B614094BC3AC7801C4440,true,2127910,Akita,Japan,Takanosu
12885,0101000020E61000005036E50AEF8E414096CFF23CB8BBF33F,true,194160,West Pokot,Kenya,Kapenguria
12416,0101000020E6100000B493C151F2616140BC9179E40F324240,true,1857843,Gunma,Japan,Maebashi
12563,0101000020E6100000ADC090D5AD31604025CCB4FD2BAF4040,true,1862555,Nagasaki,Japan,Hirado
12426,0101000020E6100000FAB31F2922BA60401630815B77B74140,true,1858301,Tottori,Japan,Kurayoshi
12683,0101000020E6100000397F130A11B16140EACF7EA488A84340,true,2110735,Iwate,Japan,Tōno
12538,0101000020E6100000975643E21E3C604009C4EBFA05A34040,true,1861677,Saga Prefecture,Japan,Imarichō-kō
12552,0101000020E6100000FB96395D16666140917EFB3A701E4240,true,1862198,Saitama,Japan,Honjō
12588,0101000020E6100000DE02098A1F03614023F8DF4A76904140,true,1863451,Shiga Prefecture,Japan,Ōmihachiman
12872,0101000020E61000008369183E22A242406A300DC34744F8BF,true,188492,Machakos,Kenya,Machakos
12016,0101000020E6100000293FA9F6E9882C401BF5108DEE744440,true,3182765,Campania,Italy,Arzano
12336,0101000020E6100000944DB9C2BB136140E3FC4D2844444240,true,1854979,Ishikawa,Japan,Nonoichi
12997,0101000020E6100000EA78CC4065336040179F02603CCB4440,true,2042987,Hamgyŏng-bukto,North Korea,Kyŏngsŏng
12738,0101000020E6100000944DB9C2BBA36140E3FC4D2844A44340,true,2112227,Iwate,Japan,Kitakami
12137,0101000020E6100000944DB9C2BB8360401D03B2D7BBFB4040,true,1848550,Yamaguchi,Japan,Yanai
12246,0101000020E6100000A987687407B860401FD7868A71564140,true,1851606,Okayama,Japan,Sōja
12081,0101000020E6100000323D6189074253C0971C774A07233240,true,3489760,Saint Catherine,Jamaica,Linstead
12653,0101000020E610000013D55B035B6A6140DFF8DA334BDE4140,true,1907148,Tokyo,Japan,Fussa
12165,0101000020E6100000BDE3141DC90161404A46CEC29ED24140,true,1849592,Fukui,Japan,Tsuruga
12453,0101000020E6100000944DB9C2BB7B61403333333333D34240,true,1859319,Fukushima,Japan,Kitakata
12975,0101000020E6100000CE8DE9094BE65F405E807D74EA5A4340,true,1877148,Kangwŏn-do,North Korea,Hoeyang
12335,0101000020E61000009A99999999616140B0C91AF510514240,true,1854905,Gunma,Japan,Numata
12853,0101000020E61000009E4143FF042F42403CBD5296218EA53F,true,183027,Laikipia,Kenya,Nyahururu
12169,0101000020E61000005227A089B0176140A032FE7DC6554240,true,1849782,Ishikawa,Japan,Tsubata
12096,0101000020E61000002F8672A25DCD4140F5BEF1B567D63E40,true,250198,Tafielah,Jordan,Aţ Ţafīlah
12119,0101000020E6100000FAB31F29226261403333333333934140,true,1848113,Kanagawa,Japan,Yugawara
12237,0101000020E61000009DBAF2599E4361409BC937DBDC044240,true,1851368,Nagano,Japan,Suwa
12810,0101000020E61000005E68AED34890614006F52D73BA7C4540,true,2129868,Hokkaido,Japan,Iwanai
12626,0101000020E61000002A3A92CB7F506040C156091687BF4040,true,1864572,Fukuoka,Japan,Chikushino-shi
12489,0101000020E6100000D99942E735CB6040CD920035B5084140,true,1860321,Tokushima,Japan,Kamojimachō-jōgejima
12092,0101000020E610000054A9D903ADD8414054A9D903AD283F40,true,248923,Karak,Jordan,‘Izrā
12978,0101000020E61000003333333333735F40B4AB90F2936E4340,true,1877872,Pyongyang,North Korea,Chunghwa
12224,0101000020E6100000611A868F882061400000000000604240,true,1851032,Toyama,Japan,Takaoka
12266,0101000020E6100000D218ADA3AA7261404963B48EAAEA4140,true,1852502,Saitama,Japan,Shiki
12897,0101000020E6100000EACF7EA488304240A0FD48111956D1BF,true,7931933,Nyandarua,Kenya,Ol Kalou
12948,0101000020E61000006C5B94D920334640A12DE7525C5528C0,true,921753,Anjouan,Comoros,Moutsamoudou
12140,0101000020E61000009A99999999D960401D03B2D7BB9B4140,true,1848689,Yamaguchi,Japan,Yamaguchi
12571,0101000020E6100000FD9FC37C797261402C82FFAD64A34140,true,1862992,Kanagawa,Japan,Hayama
12072,0101000020E6100000D72FD80DDBD600C0802BD9B111984840,true,3042091,St Helier,Jersey,Saint Helier
12518,0101000020E61000002237C30DF8666140B0389CF9D5DC4140,true,1861261,Tokyo,Japan,Itsukaichi
12629,0101000020E61000008C84B69C4BF15F401EC4CE143A4F3A40,true,1864652,Okinawa,Japan,Chatan
12384,0101000020E6100000064CE0D6DDE56040E3FC4D2844C44140,true,1856703,Kyoto,Japan,Miyazu
12899,0101000020E6100000A857CA32C4615140567DAEB662EB4340,true,1222662,Batken,Kyrgyzstan,Isfana
12174,0101000020E61000005CC98E8D40DA6040A29C685721C54140,true,1849831,Hyōgo,Japan,Toyooka
12291,0101000020E6100000E84D452A8C466140B2632310AF574140,true,1853280,Shizuoka,Japan,Sagara
12826,,false,2130658,Aomori,Japan,Aomorishi
12145,0101000020E6100000658D7A88467C61403F8C101E6D484240,true,1849053,Tochigi,Japan,Utsunomiya
12929,0101000020E6100000ED9E3C2CD4FA59404E7ADFF8DA132940,true,1822768,Pursat,Cambodia,Pursat
12569,0101000020E61000008716D9CEF7706040CF83BBB376AF4040,true,1862689,Oita,Japan,Hiji
12170,0101000020E61000003A5D16139B5D6140931804560ED54240,true,1849788,Niigata,Japan,Tsubame
12045,0101000020E61000006E179AEB345228409E7B0F971CBF4640,true,3219114,Veneto,Italy,Spinea-Orgnano
12911,0101000020E61000006A300DC34776524007B64AB038684540,true,1528182,Chüy,Kyrgyzstan,Kara-Balta
12912,0101000020E6100000BF9A030473B652400B630B410E724540,true,1528193,Chüy,Kyrgyzstan,Kant
12126,0101000020E610000096E7C1DD59756140C7681D554DA44140,true,1848313,Kanagawa,Japan,Yokosuka
12820,0101000020E61000008B4F01309EB16140BD00FBE8D48D4540,true,2130404,Hokkaido,Japan,Ebetsu
12159,0101000020E61000005BB6D617096860403815A930B6F84040,true,1849498,Yamaguchi,Japan,Ube
12529,0101000020E61000009D4B7155D96961401990BDDEFDB14140,true,1861449,Kanagawa,Japan,Isehara
12687,0101000020E6100000AB9509BFD48B6140F0C4AC17432D4340,true,2110793,Yamagata,Japan,Tendō
12143,0101000020E6100000064CE0D6DD7D61406666666666664240,true,1848776,Tochigi,Japan,Yaita
12054,0101000020E6100000EDF0D7648D3A2C40A9D903ADC0704440,true,6534256,Campania,Italy,Quarto
12509,0101000020E6100000CDCCCCCCCCEC60400000000000404140,true,1861095,Ōsaka,Japan,Izumiōtsu
12171,0101000020E61000003BC780ECF54B604021B0726891994040,true,1849796,Mie,Japan,Tsu
12589,0101000020E610000000529B38B96E6140999EB0C403124240,true,1863482,Saitama,Japan,Gyōda
12267,0101000020E61000004D2D5BEB8BC5604068E89FE062294140,true,1852561,Kagawa,Japan,Shido
12356,0101000020E6100000D218ADA3AA2A61408369183E22624240,true,1855694,Toyama,Japan,Namerikawa
12985,0101000020E6100000842A357BA05F5F4068E89FE062414340,true,1879682,Hwanghae-bukto,North Korea,Anak
12710,0101000020E61000006CB2463D448C61400000000000A04140,true,2111495,Chiba,Japan,Ōhara
12540,0101000020E61000006666666666F660401630815B77574140,true,1861749,Nara,Japan,Ikoma
12277,0101000020E6100000BF0E9C33A2516040978BF84ECCCE4040,true,1852915,Fukuoka,Japan,Sasaguri
12658,0101000020E610000042959A3DD073614052B81E85EB914140,true,1907309,Kanagawa,Japan,Miura
12211,0101000020E6100000944DB9C2BBEB60407D96E7C1DDDD4040,true,1850708,Wakayama,Japan,Tanabe
12210,0101000020E6100000944DB9C2BBEB60407D96E7C1DDDD4040,true,1850707,Kyoto,Japan,Tanabe
12106,0101000020E61000000CC85EEFFE804140C9C859D8D3863D40,true,250774,Aqaba,Jordan,Aqaba
12229,0101000020E61000009FE57970771F6140B79C4B7155754140,true,1851155,Aichi,Japan,Takahama
12256,0101000020E610000000000000003061403333333333734140,true,1852046,Aichi,Japan,Shinshiro
12949,0101000020E610000046425BCEA5A04540641EF983816727C0,true,921772,Grande Comore,Comoros,Moroni
12443,0101000020E6100000611A868F88586040F92CCF83BBBB3F40,true,1858972,Kagoshima,Japan,Kokubu-matsuki
12066,0101000020E6100000F4C308E1D1262C409EEA909BE16E4440,true,8948704,Campania,Italy,Monterusciello
12178,0101000020E610000037894160E51D61402D095053CB5A4140,true,1849850,Aichi,Japan,Toyohama
12483,0101000020E61000002861A6ED5FAD60409D465A2A6F474140,true,1860176,Hiroshima,Japan,Kannabechō-yahiro
12798,0101000020E6100000064CE0D6DD956140B0C91AF510F14440,true,2129003,Hokkaido,Japan,Nanae
12254,0101000020E610000015E3FC4D285B6140C6A70018CF844240,true,1851952,Niigata,Japan,Shiozawa
12035,0101000020E6100000A857CA32C4112040363CBD5296594640,true,3183364,Piedmont,Italy,Alba
12189,0101000020E6100000F9DA334B026F6140BC22F8DF4AE64140,true,1850181,Saitama,Japan,Tokorozawa
12297,0101000020E61000009A999999997961406666666666264240,true,1853483,Tochigi,Japan,Oyama
12759,0101000020E61000009A99999999916140EACF7EA488E84240,true,2112692,Fukushima,Japan,Hobaramachi
12611,0101000020E6100000944DB9C2BBE360406666666666A64140,true,1864009,Kyoto,Japan,Fukuchiyama
12490,0101000020E6100000D6AD9E93DEB260401B9E5E29CB444140,true,1860335,Okayama,Japan,Kamogatachō-kamogata
12326,0101000020E6100000F819170E84686140E6797077D6064240,true,1854665,Saitama,Japan,Ogawa
12495,0101000020E610000066666666660E6140CDCCCCCCCC6C4140,true,1860626,Mie,Japan,Kameyama
12191,0101000020E6100000064CE0D6DD256140CDCCCCCCCCAC4140,true,1850207,Gifu,Japan,Toki
12824,0101000020E6100000446E861BF0C56140FE0E45813EC14540,true,2130612,Hokkaido,Japan,Ashibetsu
12451,0101000020E61000007BDAE1AFC9736040AF7C96E7C1B54040,true,1859234,Oita,Japan,Kitsuki
12491,0101000020E6100000975643E21E6161407767EDB60BD54240,true,1860341,Niigata,Japan,Kamo
12906,0101000020E6100000C976BE9F1A335240C190D5AD9E434440,true,1527534,Osh,Kyrgyzstan,Osh
12088,0101000020E61000007DD0B359F5DD4140C32ADEC83C323E40,true,248382,Ma’an,Jordan,Ma'an
12194,0101000020E610000097A8DE1AD85F614085949F54FBBC4240,true,1850307,Niigata,Japan,Tochio-honchō
12076,0101000020E6100000C2FA3F87F94653C070253B3602F13140,true,3489227,Saint Catherine,Jamaica,Old Harbour
12843,0101000020E61000002046088F36F8604040F67AF7C7834140,true,8125829,Kyoto,Japan,Kamigyō-ku
12204,0101000020E61000006666666666566040F92CCF83BB7B3F40,true,1850589,Kagoshima,Japan,Tarumizu
12062,0101000020E6100000713D0AD7A3F02840C30DF8FC30124640,true,8224092,Emilia-Romagna,Italy,Bellaria-Igea Marina
12418,0101000020E6100000C84109336D6E6140695721E527C54140,true,1857871,Tokyo,Japan,Machida
12228,0101000020E6100000944DB9C2BBB36040E3FC4D2844644140,true,1851137,Okayama,Japan,Takahashi
12427,0101000020E6100000611A868F88B860404963B48EAA4A4140,true,1858311,Okayama,Japan,Kurashiki
12996,0101000020E610000058AD4CF8A5266040F0F96184F01C4540,true,2042738,Hamgyŏng-bukto,North Korea,Musan-ŭp
12215,0101000020E61000002EE7525C551D6140CDCCCCCCCC6C4140,true,1850818,Aichi,Japan,Taketoyo
12926,0101000020E61000004E9CDCEF50BE5940CEC29E76F82B2B40,true,1822207,Banteay Meanchey,Cambodia,Sisŏphŏn
12661,0101000020E6100000DB6D179AEB916040713D0AD7A39C4040,true,1926020,Ehime,Japan,Uwajima
12101,0101000020E610000094DE37BEF6F84140317C444C89F43F40,true,250441,Amman,Jordan,Amman
12070,0101000020E6100000E7C6F48425463140095053CBD6424440,true,8948709,Apulia,Italy,Paolo VI
12511,0101000020E6100000064CE0D6DDED60407D96E7C1DD3D4140,true,1861108,Kagoshima,Japan,Izumi
12510,0101000020E6100000064CE0D6DDED60407D96E7C1DD3D4140,true,1861107,Ōsaka,Japan,Izumi
12923,0101000020E6100000E700C11C3D325A407A19C5724BFB2540,true,1821940,Takeo,Cambodia,Takeo
12374,0101000020E61000002619390B7B6561406A183E22A6D84240,true,1856426,Niigata,Japan,Muramatsu
12586,0101000020E6100000E0A128D027676140FA9B508880AF4140,true,1863431,Kanagawa,Japan,Hadano
12703,0101000020E6100000CDCCCCCCCCBC61405036E50AEFAE4340,true,2111310,Iwate,Japan,Ōtsuchi
12515,0101000020E6100000D7A3703D0A876040541D7233DC144140,true,1861212,Yamaguchi,Japan,Iwakuni
12890,0101000020E6100000C971A774B0D2434060E5D022DBF9DCBF,true,197745,Garissa,Kenya,Garissa
12279,0101000020E610000066666666665E61405036E50AEFCE4240,true,1852984,Niigata,Japan,Sanjō
12587,0101000020E61000000CB08F4E5D6A61402BDEC83CF2D34140,true,1863440,Tokyo,Japan,Hachiōji
12632,0101000020E6100000B745990D32626140257A19C5728B4140,true,1864945,Shizuoka,Japan,Atami
12592,,false,1863528,Shizuoka,Japan,Gotenba
12558,0101000020E61000006FD8B628B38E60406631B1F9B8324140,true,1862415,Hiroshima,Japan,Hiroshima
12082,0101000020E61000009FB0C403CA3253C03A75E5B33CFF3140,true,3489854,Kingston,Jamaica,Kingston
12317,0101000020E61000002EE7525C552561409A99999999794140,true,1854376,Aichi,Japan,Okazaki
12310,0101000020E610000066666666664E6040E3FC4D2844844040,true,1854083,Fukuoka,Japan,Ōmuta
12282,0101000020E61000009FE57970774F61401D03B2D7BB1B4240,true,1853081,Nagano,Japan,Saku
12780,0101000020E6100000D13FC1C58AB06140DD989EB0C49B4540,true,2127802,Hokkaido,Japan,Tōbetsu
12323,0101000020E610000041BCAE5FB0696140E65C8AABCAA64140,true,1854492,Kanagawa,Japan,Ōiso
12265,0101000020E6100000944DB9C2BB4B6040E3FC4D2844644040,true,1852479,Nagasaki,Japan,Shimabara
12778,0101000020E61000003FE3C28190B561404DD6A88768B44640,true,2127515,Hokkaido,Japan,Wakkanai
12292,0101000020E61000003333333333A360404963B48EAA8A4040,true,1853303,Saga Prefecture,Japan,Saga
12503,0101000020E61000002EE7525C55556040F92CCF83BBBB3F40,true,1860750,Kagoshima,Japan,Kajiki
12549,0101000020E610000011DF89592FF260404D10751F80684140,true,1862033,Ōsaka,Japan,Ibaraki
12814,0101000020E610000063B48EAA26B26140543A58FFE77C4540,true,2130054,Hokkaido,Japan,Kitahiroshima
12366,0101000020E610000020D26F5F07B86140D0D03FC1C5824340,true,1856177,Nagasaki,Japan,Nagasaki
12429,0101000020E610000038842A357B6C614077F86BB246114240,true,1858428,Saitama,Japan,Kumagaya
12578,0101000020E61000009FE57970775760403A0664AF77B73F40,true,1863279,Kagoshima,Japan,Hamanoichi
12927,0101000020E6100000BB0F406A13F75940280AF4893CB92A40,true,1822214,Siem Reap,Cambodia,Siem Reap
12346,0101000020E6100000944DB9C2BB7361400000000000604240,true,1855395,Tochigi,Japan,Nikkō
12038,0101000020E6100000E57E87A240DF3040D50968226C804440,true,3183472,Apulia,Italy,Adelfia
12652,0101000020E6100000E1404816306D6140C58F31772DED4140,true,1907146,Saitama,Japan,Sayama
12255,0101000020E6100000C780ECF5EE3E6140CDCCCCCCCC0C4240,true,1852003,Nagano,Japan,Shiojiri
12995,0101000020E61000009274CDE49B4960409626A5A0DB1F4540,true,2042645,Rason,North Korea,Najin
12803,0101000020E61000006A183E22A6986140A0FD4811199A4540,true,2129218,Hokkaido,Japan,Yoichi
12319,0101000020E610000096218E7571416140ECA353573E074240,true,1854384,Nagano,Japan,Okaya
12320,0101000020E610000033333333334B60409A99999999994040,true,1854405,Saga Prefecture,Japan,Ōkawa
12018,0101000020E61000005B087250C2BC27400C59DDEA39B94540,true,3182884,Tuscany,Italy,Arezzo
12887,0101000020E610000033F9669B1BDF41400708E6E8F17BDF3F,true,195821,Baringo,Kenya,Kabarnet
12747,0101000020E61000003B53E8BCC6BB6140257A19C572A34340,true,2112444,Iwate,Japan,Kamaishi
12021,0101000020E6100000D97C5C1B2AA622404E62105839D04640,true,3182904,Lombardy,Italy,Arcore
12960,0101000020E61000007CD5CA845F705F4045F0BF95EC404340,true,1870883,Hwanghae-bukto,North Korea,Sariwŏn
12505,0101000020E61000006666666666E660403333333333134140,true,1860785,Wakayama,Japan,Kainan
12315,0101000020E610000062BEBC00FB536040787FBC57AD084040,true,1854246,Kagoshima,Japan,Ōkuchi-shinohara
12932,0101000020E610000050C24CDBBF3E5A40AF777FBC579D2B40,true,1830098,Preah Vihear,Cambodia,Tbêng Méanchey
12472,0101000020E6100000F31FD26F5FF96040707CED9925414140,true,1859951,Nara,Japan,Kashihara-shi
12301,0101000020E6100000397F130A11996140B79C4B7155754240,true,1853574,Shiga Prefecture,Japan,Ōtsu
12717,0101000020E6100000FAB31F29228A6140E3FC4D2844E44140,true,2111684,Chiba,Japan,Narita
12049,0101000020E610000057EC2FBB274F304048C49448A27B4340,true,6534232,Calabria,Italy,Lamezia Terme
12695,0101000020E6100000397F130A11A16140EACF7EA488284340,true,2111049,Miyagi,Japan,Shiogama
12203,0101000020E6100000397F130A117161400000000000204240,true,1850559,Gunma,Japan,Tatebayashi
12135,0101000020E6100000AEB6627FD97A614093A9825149E94140,true,1848499,Saitama,Japan,Yashio-shi
12458,0101000020E6100000D218ADA3AA6A61403333333333334240,true,1859405,Gunma,Japan,Kiryū
12118,0101000020E61000006CB2463D447C61406666666666264240,true,1848096,Ibaraki,Japan,Yūki
12023,0101000020E6100000698CD651D5441D40581CCEFC6ADE4640,true,3182997,Aosta Valley,Italy,Aosta
12441,0101000020E61000002EE7525C551D6140E3FC4D2844A44140,true,1858926,Aichi,Japan,Komaki
12090,0101000020E6100000FB743C66A0DA414031B1F9B836344040,true,248803,Irbid,Jordan,Judita
12473,0101000020E6100000944DB9C2BBF360404963B48EAA4A4140,true,1859952,Ōsaka,Japan,Kashihara
12197,0101000020E6100000D218ADA3AAFA60404963B48EAA4A4140,true,1850396,Nara,Japan,Tenri
12463,0101000020E61000002EE7525C55ED6040EACF7EA488684140,true,1859675,Hyōgo,Japan,Kawanishi
12535,0101000020E6100000064CE0D6DDA56040E3FC4D2844244140,true,1861586,Hiroshima,Japan,Innoshima
12014,0101000020E6100000BBD05CA791362B407E8CB96B096D4540,true,3182749,The Marches,Italy,Ascoli Piceno
12704,0101000020E6100000397F130A118161405036E50AEF6E4240,true,2111325,Tochigi,Japan,Ōtawara
12547,0101000020E61000009A999999991961406666666666A64140,true,1861949,Aichi,Japan,Ichinomiya
12579,0101000020E61000009FE57970773761409A99999999594140,true,1863289,Shizuoka,Japan,Hamamatsu
12073,0101000020E61000005322895E463D53C0F60B76C3B6FD3140,true,3488465,Saint Catherine,Jamaica,Spanish Town
12105,0101000020E61000004963B48EAAEE414073F4F8BD4D034040,true,250637,Amman,Jordan,Al Jubayhah
12678,0101000020E61000008EE9094B3C9B614014AE47E17A044340,true,2110586,Miyagi,Japan,Watari
12398,0101000020E6100000B9FC87F4DB04614087A2409FC81B4240,true,1857260,Fukui,Japan,Mikuni
12984,0101000020E6100000E42CEC6987E15F403D0AD7A370854340,true,1879672,Kangwŏn-do,North Korea,Anbyŏn-ŭp
12074,0101000020E6100000F1F44A59868853C08E75711B0D383240,true,3488613,Westmoreland,Jamaica,Savanna-la-Mar
12555,0101000020E610000000000000005860401D03B2D7BB1B4040,true,1862352,Kumamoto,Japan,Hitoyoshi
12567,0101000020E61000006666666666D66040EACF7EA488684140,true,1862627,Hyōgo,Japan,Himeji
12527,0101000020E6100000637AC2120F0A5F409C50888043583840,true,1861416,Okinawa,Japan,Ishigaki
12614,0101000020E6100000D7A3703D0A6F6140DD989EB0C4AB4140,true,1864092,Kanagawa,Japan,Fujisawa
12950,0101000020E610000014D044D8F05C4FC07A8D5DA27A4B3140,true,3575551,Saint George Basseterre,Saint Kitts and Nevis,Basseterre
12417,0101000020E61000008A592F86724660409D9D0C8E92C74040,true,1857844,Fukuoka,Japan,Maebaru-chūō
12508,0101000020E6100000611A868F889860405036E50AEFAE4140,true,1861084,Shimane,Japan,Izumo
12755,0101000020E6100000BBD05CA791F45F406A6AD95A5F6C3A40,true,2112583,Fukushima,Japan,Ishikawa
12524,0101000020E6100000BBD05CA791F45F406A6AD95A5F6C3A40,true,1861393,Okinawa,Japan,Ishikawa
12965,0101000020E6100000A0FD4811195A5F4066666666665E4340,true,1873757,P'yŏngan-namdo,North Korea,Namp’o
12048,0101000020E6100000A79196CADB7129406553AEF02EFF4440,true,6534228,Latium,Italy,Guidonia Montecelio
12432,0101000020E6100000919BE1067C2B61406666666666664140,true,1858591,Aichi,Japan,Kozakai-chō
12804,0101000020E6100000658D7A8846BA6140DD0720B589AF4640,true,2129324,Hokkaido,Japan,Makubetsu
12097,0101000020E6100000A27F828B15DD4140FE7DC68503054040,true,250258,Balqa,Jordan,As Salţ
12025,0101000020E6100000164D672783232D4049BA66F2CD5E4440,true,3183063,Campania,Italy,Angri
12668,0101000020E61000000000000000906140B79C4B7155954340,true,2110460,Akita,Japan,Yuzawa
12077,0101000020E61000007923F3C81F3253C07DB3CD8DE9013240,true,3489297,Saint Andrew,Jamaica,New Kingston
12762,0101000020E6100000D218ADA3AA9A61407D96E7C1DDDD4140,true,2112802,Chiba,Japan,Hasaki
12673,0101000020E61000003333333333936140CDCCCCCCCCEC4240,true,2110538,Fukushima,Japan,Yanagawamachi-saiwaichō
12497,0101000020E6100000933A014D8463614048C49448A2EF4240,true,1860648,Niigata,Japan,Kameda-honchō
